,Account,Month,Imputed_KWH,Imputed_Charges
1295,Building_Code-B152 - Account_ID-1371,2017-09-01,722978.0785714287,56264.93614285714
1296,Building_Code-B152 - Account_ID-1371,2017-10-01,739866.9684873949,58520.52756302521
1297,Building_Code-B152 - Account_ID-1371,2017-11-01,684944.1460446246,51718.79046653144
1298,Building_Code-B152 - Account_ID-1371,2017-12-01,729709.2735632184,57417.13082758621
1299,Building_Code-B152 - Account_ID-1371,2018-01-01,762748.8688172044,58299.37238709677
1300,Building_Code-B152 - Account_ID-1371,2018-02-01,650883.1679644048,49822.53919911012
1301,Building_Code-B152 - Account_ID-1371,2018-03-01,710215.8965517242,55847.3604137931
1302,Building_Code-B152 - Account_ID-1371,2018-04-01,661996.5172413792,52178.97786206896
1303,Building_Code-B152 - Account_ID-1371,2018-05-01,669489.9827586206,53356.940387931034
1304,Building_Code-B152 - Account_ID-1371,2018-06-01,692931.4333333333,54006.635083333334
1305,Building_Code-B152 - Account_ID-1371,2018-07-01,761157.1604166667,59610.31304166667
1306,Building_Code-B152 - Account_ID-1371,2018-08-01,744019.4395833333,58113.94629166667
1307,Building_Code-B152 - Account_ID-1371,2018-09-01,702633.0666666667,56801.814000000006
1308,Building_Code-B152 - Account_ID-1371,2018-10-01,694005.2484848485,54275.331696969704
1309,Building_Code-B152 - Account_ID-1371,2018-11-01,670308.5308254963,51450.91811912226
1310,Building_Code-B152 - Account_ID-1371,2018-12-01,706572.9432703004,55559.8442269188
1311,Building_Code-B152 - Account_ID-1371,2019-01-01,728332.0000000001,55655.22
1312,Building_Code-B49 - Account_ID-1127,2014-12-01,2573673.1428571427,165669.32314285715
1313,Building_Code-B49 - Account_ID-1127,2015-01-01,2540299.649769585,175173.4006175115
1314,Building_Code-B49 - Account_ID-1127,2015-02-01,2219965.6507230257,179286.07399332593
1315,Building_Code-B49 - Account_ID-1127,2015-03-01,2448980.4137931033,198487.45510344827
1316,Building_Code-B49 - Account_ID-1127,2015-04-01,2366421.6551724137,189738.97179310347
1317,Building_Code-B49 - Account_ID-1127,2015-05-01,2474883.893214683,192684.11040044494
1318,Building_Code-B49 - Account_ID-1127,2015-06-01,2382454.4516129033,189288.9808064516
1319,Building_Code-B49 - Account_ID-1127,2015-07-01,2445424.413793104,210305.32327586206
1320,Building_Code-B49 - Account_ID-1127,2015-08-01,2430405.768025079,218704.83354231974
1321,Building_Code-B49 - Account_ID-1127,2015-09-01,2343042.507836991,188657.2885266458
1322,Building_Code-B49 - Account_ID-1127,2015-10-01,2486775.7389162565,201271.77679802958
1323,Building_Code-B49 - Account_ID-1127,2015-11-01,2553576.904761905,204317.87649350648
1324,Building_Code-B49 - Account_ID-1127,2015-12-01,2652368.5416666665,206239.56230113638
1325,Building_Code-B49 - Account_ID-1127,2016-01-01,2662158.125,215523.9634375
1326,Building_Code-B49 - Account_ID-1127,2016-02-01,2490951.724137931,217311.83062499997
1327,Building_Code-B49 - Account_ID-1127,2016-03-01,2582190.275862069,228219.224
1328,Building_Code-B49 - Account_ID-1127,2016-04-01,2385964.875,203175.90881249998
1329,Building_Code-B49 - Account_ID-1127,2016-05-01,2416062.7801724137,189893.69925646554
1330,Building_Code-B49 - Account_ID-1127,2016-06-01,2428940.6896551726,195749.12379310344
1331,Building_Code-B49 - Account_ID-1127,2016-07-01,2585290.280172414,202464.47163793104
1332,Building_Code-B49 - Account_ID-1127,2016-08-01,2562939.375,193248.7658333333
1333,Building_Code-B49 - Account_ID-1127,2016-09-01,2424736.5517241377,186824.3832183908
1334,Building_Code-B49 - Account_ID-1127,2016-10-01,2520380.6896551726,200222.57965517242
1335,Building_Code-B49 - Account_ID-1127,2016-11-01,2426809.4252873566,191032.5207628004
1336,Building_Code-B49 - Account_ID-1127,2016-12-01,2468880.0,183553.49636363634
1337,Building_Code-B49 - Account_ID-1127,2017-01-01,2466763.3333333335,182471.48066666664
1338,Building_Code-B49 - Account_ID-1127,2017-02-01,2219127.931034483,164616.30910344826
1339,Building_Code-B49 - Account_ID-1127,2017-03-01,2469317.9310344835,183655.84620689653
1340,Building_Code-B49 - Account_ID-1127,2017-04-01,2391640.2669632924,176538.51423804226
1341,Building_Code-B49 - Account_ID-1127,2017-05-01,2460022.491657397,181154.2916240267
1342,Building_Code-B49 - Account_ID-1127,2017-06-01,2401373.637374861,177589.22095661846
1343,Building_Code-B49 - Account_ID-1127,2017-07-01,2494945.8356854836,177798.34449596773
1344,Building_Code-B49 - Account_ID-1127,2017-08-01,2450821.815340909,172025.7702840909
1345,Building_Code-B49 - Account_ID-1127,2017-09-01,2339290.5194805195,170030.14051948054
1346,Building_Code-B49 - Account_ID-1127,2017-10-01,2434662.5714285714,174567.49557142856
1347,Building_Code-B49 - Account_ID-1127,2017-11-01,2354210.5454545454,167352.5839090909
1348,Building_Code-B49 - Account_ID-1127,2017-12-01,2424835.7402597405,168768.0805194805
1349,Building_Code-B49 - Account_ID-1127,2018-01-01,2411439.7142857146,171138.9357142857
1350,Building_Code-B49 - Account_ID-1127,2018-02-01,2140913.4482758623,155648.0921674877
1351,Building_Code-B49 - Account_ID-1127,2018-03-01,2341704.8275862066,170653.2851724138
1352,Building_Code-B49 - Account_ID-1127,2018-04-01,2256160.474137931,163296.62489224138
1353,Building_Code-B49 - Account_ID-1127,2018-05-01,2334388.0241935486,166212.94901209677
1354,Building_Code-B49 - Account_ID-1127,2018-06-01,2271579.35483871,160838.33741935482
1355,Building_Code-B49 - Account_ID-1127,2018-07-01,2327854.905450501,160508.61419354836
1356,Building_Code-B49 - Account_ID-1127,2018-08-01,2284948.9655172415,160356.43
1357,Building_Code-B49 - Account_ID-1127,2018-09-01,2103820.6896551726,173475.91931034482
1358,Building_Code-B49 - Account_ID-1127,2018-10-01,1995657.3748609566,161916.93520578422
1359,Building_Code-B49 - Account_ID-1127,2018-11-01,1884598.0645161292,143118.8587096774
1360,Building_Code-B49 - Account_ID-1127,2018-12-01,1926679.1650853888,136115.8103036053
1361,Building_Code-B49 - Account_ID-1127,2019-01-01,1908287.0588235296,128304.09470588235
1362,Building_Code-B86 - Account_ID-1217,2015-01-01,102068.0,8687.4
1363,Building_Code-B86 - Account_ID-1217,2015-02-01,90679.32814238043,7849.677196885428
1364,Building_Code-B86 - Account_ID-1217,2015-03-01,97066.41379310345,8580.603448275862
1365,Building_Code-B86 - Account_ID-1217,2015-04-01,92166.625,8059.6625
1366,Building_Code-B86 - Account_ID-1217,2015-05-01,96766.84166666667,8367.198166666667
1367,Building_Code-B86 - Account_ID-1217,2015-06-01,98662.32643678162,8550.123816091953
1368,Building_Code-B86 - Account_ID-1217,2015-07-01,106145.23719958203,9127.551880877743
1369,Building_Code-B86 - Account_ID-1217,2015-08-01,115714.83636363636,9860.12496969697
1370,Building_Code-B86 - Account_ID-1217,2015-09-01,111357.13333333333,9473.118666666667
1371,Building_Code-B86 - Account_ID-1217,2015-10-01,98920.8125,8304.185000000001
1372,Building_Code-B86 - Account_ID-1217,2015-11-01,97385.625,8020.621875000001
1373,Building_Code-B86 - Account_ID-1217,2015-12-01,104430.8125,8449.315
1374,Building_Code-B86 - Account_ID-1217,2016-01-01,102085.75,8188.919849137932
1375,Building_Code-B86 - Account_ID-1217,2016-02-01,93511.85714285714,7570.670418719212
1376,Building_Code-B86 - Account_ID-1217,2016-03-01,99059.07619047619,8029.259190476191
1377,Building_Code-B86 - Account_ID-1217,2016-04-01,95482.38306451614,7635.191048387097
1378,Building_Code-B86 - Account_ID-1217,2016-05-01,99984.87083333333,8005.741916666665
1379,Building_Code-B86 - Account_ID-1217,2016-06-01,94139.06666666667,7659.747264367816
1380,Building_Code-B86 - Account_ID-1217,2016-07-01,93902.90909090909,7672.087523510972
1381,Building_Code-B86 - Account_ID-1217,2016-08-01,98503.09090909091,8116.189028213166
1382,Building_Code-B86 - Account_ID-1217,2016-09-01,106044.0,8611.479310344828
1383,Building_Code-B86 - Account_ID-1217,2016-10-01,102834.0,8458.588275862068
1384,Building_Code-B86 - Account_ID-1217,2016-11-01,96592.94117647059,7856.190872210952
1385,Building_Code-B86 - Account_ID-1217,2016-12-01,126776.55882352941,10210.55549632353
1386,Building_Code-B86 - Account_ID-1217,2017-01-01,147703.5344827586,12029.978459051725
1387,Building_Code-B86 - Account_ID-1217,2017-02-01,129845.51724137933,10676.747931034482
1388,Building_Code-B86 - Account_ID-1217,2017-03-01,136034.11494252871,11226.691172413794
1389,Building_Code-B86 - Account_ID-1217,2017-04-01,121713.20197044333,10568.992463054185
1390,Building_Code-B86 - Account_ID-1217,2017-05-01,123254.3448275862,11054.460701149426
1391,Building_Code-B86 - Account_ID-1217,2017-06-01,127407.72413793104,11292.922402298851
1392,Building_Code-B86 - Account_ID-1217,2017-07-01,138766.98553948832,12466.161479421578
1393,Building_Code-B86 - Account_ID-1217,2017-08-01,139358.62365591398,12719.065451612903
1394,Building_Code-B86 - Account_ID-1217,2017-09-01,130613.70114942527,12009.769965517242
1395,Building_Code-B86 - Account_ID-1217,2017-10-01,134457.93103448278,11683.039655172415
1396,Building_Code-B86 - Account_ID-1217,2017-11-01,137984.36781609195,11312.408045977012
1397,Building_Code-B86 - Account_ID-1217,2017-12-01,138699.60784313726,11359.97156862745
1398,Building_Code-B86 - Account_ID-1217,2018-01-01,131258.09330628804,11058.352454361055
1399,Building_Code-B86 - Account_ID-1217,2018-02-01,116490.29885057469,9953.923310344826
1400,Building_Code-B86 - Account_ID-1217,2018-03-01,124608.3440860215,10648.122451612902
1401,Building_Code-B86 - Account_ID-1217,2018-04-01,113207.74193548388,9703.089032258064
1402,Building_Code-B86 - Account_ID-1217,2018-05-01,112381.24731182797,9767.067182795696
1403,Building_Code-B86 - Account_ID-1217,2018-06-01,114621.33333333333,9873.922333333334
1404,Building_Code-B86 - Account_ID-1217,2018-07-01,131200.0,11200.650000000001
1405,Building_Code-B86 - Account_ID-1217,2018-08-01,133760.0,11474.67
1406,Building_Code-B86 - Account_ID-1217,2018-09-01,123466.20689655172,10611.881896551724
1407,Building_Code-B86 - Account_ID-1217,2018-10-01,124987.58620689655,10768.092413793103
1408,Building_Code-B86 - Account_ID-1217,2018-11-01,122320.75235109717,10272.281295715778
1409,Building_Code-B86 - Account_ID-1217,2018-12-01,128842.22873900292,10640.993264907134
1410,Building_Code-B86 - Account_ID-1217,2019-01-01,128006.67408231368,10625.447163515017
1411,Building_Code-B86 - Account_ID-1217,2019-02-01,113313.10344827587,9459.017931034483
1412,Building_Code-B16 - Account_ID-1054,2014-12-01,564584.59375,39398.6265625
1413,Building_Code-B16 - Account_ID-1054,2015-01-01,559095.5926724138,39415.45355603448
1414,Building_Code-B16 - Account_ID-1054,2015-02-01,497939.893214683,35944.6362625139
1415,Building_Code-B16 - Account_ID-1054,2015-03-01,551343.8998887653,39485.7085650723
1416,Building_Code-B16 - Account_ID-1054,2015-04-01,482986.8620689655,34863.37551724138
1417,Building_Code-B16 - Account_ID-1054,2015-05-01,469228.35632183903,34627.35172413793
1418,Building_Code-B16 - Account_ID-1054,2015-06-01,454947.06666666665,34392.13333333333
1419,Building_Code-B16 - Account_ID-1054,2015-07-01,476278.45416666666,43027.80416666667
1420,Building_Code-B16 - Account_ID-1054,2015-08-01,465633.8125,42037.8625
1421,Building_Code-B16 - Account_ID-1054,2015-09-01,453677.6551724138,40904.06206896552
1422,Building_Code-B16 - Account_ID-1054,2015-10-01,467571.2733990148,40171.85221674877
1423,Building_Code-B16 - Account_ID-1054,2015-11-01,444627.3214285714,36741.91071428572
1424,Building_Code-B16 - Account_ID-1054,2015-12-01,467900.28125,38815.34375
1425,Building_Code-B16 - Account_ID-1054,2016-01-01,491076.50100806454,40562.67318548387
1426,Building_Code-B16 - Account_ID-1054,2016-02-01,455851.72636262514,38825.03909899889
1427,Building_Code-B16 - Account_ID-1054,2016-03-01,474025.2413793103,40006.75896551724
1428,Building_Code-B16 - Account_ID-1054,2016-04-01,457696.1379310345,36175.49862068966
1429,Building_Code-B16 - Account_ID-1054,2016-05-01,469067.21501014195,37387.84490872211
1430,Building_Code-B16 - Account_ID-1054,2016-06-01,454320.99188640976,37123.673022312374
1431,Building_Code-B16 - Account_ID-1054,2016-07-01,460149.4676724138,38595.70219827586
1432,Building_Code-B16 - Account_ID-1054,2016-08-01,464003.7875,38365.00525
1433,Building_Code-B16 - Account_ID-1054,2016-09-01,454202.5379310345,37245.93634482759
1434,Building_Code-B16 - Account_ID-1054,2016-10-01,482437.4749721913,37310.532235817576
1435,Building_Code-B16 - Account_ID-1054,2016-11-01,490786.3870967742,38076.650752688176
1436,Building_Code-B16 - Account_ID-1054,2016-12-01,523410.0588235294,41771.74754901961
1437,Building_Code-B16 - Account_ID-1054,2017-01-01,516256.79831932776,40636.64911764706
1438,Building_Code-B16 - Account_ID-1054,2017-02-01,450668.6761904762,36133.601333333325
1439,Building_Code-B16 - Account_ID-1054,2017-03-01,464977.3666666667,36823.20666666667
1440,Building_Code-B16 - Account_ID-1054,2017-04-01,411465.8,32729.689
1441,Building_Code-B16 - Account_ID-1054,2017-05-01,419439.9451612903,33088.73461290322
1442,Building_Code-B16 - Account_ID-1054,2017-06-01,366675.3235887097,29342.87494959678
1443,Building_Code-B16 - Account_ID-1054,2017-07-01,361459.8979166667,28615.94610416667
1444,Building_Code-B16 - Account_ID-1054,2017-08-01,365790.5333333333,29378.36433333333
1445,Building_Code-B16 - Account_ID-1054,2017-09-01,352363.85806451616,28238.893
1446,Building_Code-B16 - Account_ID-1054,2017-10-01,346371.36262513907,28592.901034482762
1447,Building_Code-B16 - Account_ID-1054,2017-11-01,310889.6551724138,28635.337931034486
1448,Building_Code-B16 - Account_ID-1054,2017-12-01,346912.1947261664,31280.835740365113
1449,Building_Code-B16 - Account_ID-1054,2018-01-01,381334.5294117647,33091.036673427996
1450,Building_Code-B16 - Account_ID-1054,2018-02-01,311216.85714285716,29075.944334975367
1451,Building_Code-B16 - Account_ID-1054,2018-03-01,305649.4761904762,27581.360952380954
1452,Building_Code-B16 - Account_ID-1054,2018-04-01,283185.9770114942,23101.538160919543
1453,Building_Code-B16 - Account_ID-1054,2018-05-01,280238.8832035595,23427.806785317018
1454,Building_Code-B16 - Account_ID-1054,2018-06-01,265520.6129032258,22028.665161290322
1455,Building_Code-B16 - Account_ID-1054,2018-07-01,276983.5483870968,22928.47322580645
1456,Building_Code-B16 - Account_ID-1054,2018-08-01,272248.5761957731,22780.037241379312
1457,Building_Code-B16 - Account_ID-1054,2018-09-01,252423.35928809788,22195.185984427142
1458,Building_Code-B16 - Account_ID-1054,2018-10-01,271694.376344086,25371.033440860214
1459,Building_Code-B16 - Account_ID-1054,2018-11-01,275349.95402298856,26991.965747126436
1460,Building_Code-B16 - Account_ID-1054,2018-12-01,284638.7910750507,26688.509939148073
1461,Building_Code-B16 - Account_ID-1054,2019-01-01,303586.64705882355,26776.979411764707
1462,Building_Code-B48 - Account_ID-1122,2014-12-01,139751.35135135136,10117.478378378379
1463,Building_Code-B48 - Account_ID-1122,2015-01-01,140741.69884169885,10558.597104247105
1464,Building_Code-B48 - Account_ID-1122,2015-02-01,134357.14285714284,10525.510714285712
1465,Building_Code-B48 - Account_ID-1122,2015-03-01,148024.55357142858,11180.147544642856
1466,Building_Code-B48 - Account_ID-1122,2015-04-01,124826.875,9344.814645833332
1467,Building_Code-B48 - Account_ID-1122,2015-05-01,119440.68965517239,9417.298425287356
1468,Building_Code-B48 - Account_ID-1122,2015-06-01,114607.4353448276,10615.28942887931
1469,Building_Code-B48 - Account_ID-1122,2015-07-01,124651.875,12233.231812500002
1470,Building_Code-B48 - Account_ID-1122,2015-08-01,121456.36363636363,12010.829636363636
1471,Building_Code-B48 - Account_ID-1122,2015-09-01,116191.2225705329,10492.336363636365
1472,Building_Code-B48 - Account_ID-1122,2015-10-01,124512.41379310345,10266.289999999999
1473,Building_Code-B48 - Account_ID-1122,2015-11-01,134845.7142857143,10081.439999999999
1474,Building_Code-B48 - Account_ID-1122,2015-12-01,140228.57142857142,10248.699999999999
1475,Building_Code-B48 - Account_ID-1122,2016-01-01,121385.71428571429,9003.733333333332
1476,Building_Code-B48 - Account_ID-1122,2016-02-01,122900.0,9118.141666666666
1477,Building_Code-B48 - Account_ID-1122,2016-03-01,136936.36363636365,10266.491666666667
1478,Building_Code-B48 - Account_ID-1122,2016-04-01,96945.45454545454,7908.281818181818
1479,Building_Code-B48 - Account_ID-1122,2016-05-01,110973.35423197492,9460.29117032393
1480,Building_Code-B48 - Account_ID-1122,2016-06-01,124563.00940438872,12236.77579937304
1481,Building_Code-B48 - Account_ID-1122,2016-07-01,118709.09090909091,11802.461212121214
1482,Building_Code-B48 - Account_ID-1122,2016-08-01,117210.53977272728,11771.165208333332
1483,Building_Code-B48 - Account_ID-1122,2016-09-01,113067.1875,11616.928124999999
1484,Building_Code-B48 - Account_ID-1122,2016-10-01,109500.0,9098.45
1485,Building_Code-B48 - Account_ID-1122,2016-11-01,110382.35294117648,8633.082352941175
1486,Building_Code-B48 - Account_ID-1122,2016-12-01,143005.61580882352,11162.711397058822
1487,Building_Code-B48 - Account_ID-1122,2017-01-01,137449.99899193548,11199.790120967742
1488,Building_Code-B48 - Account_ID-1122,2017-02-01,122899.7465437788,10474.8457718894
1489,Building_Code-B48 - Account_ID-1122,2017-03-01,137501.7857142857,11107.907232142858
1490,Building_Code-B48 - Account_ID-1122,2017-04-01,124891.07142857142,10513.787410714285
1491,Building_Code-B48 - Account_ID-1122,2017-05-01,119899.55357142857,10228.001026785712
1492,Building_Code-B48 - Account_ID-1122,2017-06-01,107752.95608108108,11240.27495777027
1493,Building_Code-B48 - Account_ID-1122,2017-07-01,136910.91891891893,15246.49572972973
1494,Building_Code-B48 - Account_ID-1122,2017-08-01,127776.75,13467.998375
1495,Building_Code-B48 - Account_ID-1122,2017-09-01,126502.10714285714,13567.034910714285
1496,Building_Code-B48 - Account_ID-1122,2017-10-01,124406.35253456222,11037.40168202765
1497,Building_Code-B48 - Account_ID-1122,2017-11-01,117969.43548387097,10003.68064516129
